cited_id,citing_id
3913,3813
3913,3819
3958,3823
3747,3823
3958,3824
3929,3825
3511,3825
3572,3828
3720,3828
3685,3832
3802,3832
3671,3832
3956,3833
3912,3833
3784,3835
3671,3836
3911,3837
4030,3837
3802,3839
3959,3841
3736,3841
3655,3841
3969,3844
3623,3847
3784,3847
3668,3852
3915,3855
3588,3855
3771,3856
3956,3856
3554,3856
3729,3857
3875,3858
3572,3858
4011,3861
3572,3861
3742,3861
4011,3863
3644,3870
3771,3870
3599,3870
3911,3880
3837,3880
3554,3889
3956,3889
3958,3892
3747,3892
3824,3892
3608,3894
4008,3894
4019,3900
3784,3902
3854,3905
3911,3905
3771,3917
3847,3917
3913,3923
4019,3923
3620,3927
3911,3927
3598,3929
3956,3929
3988,3931
4010,3931
3956,3931
3963,3931
3771,3931
3815,3931
4019,3937
3790,3944
3857,3952
3870,3953
3599,3953
3736,3959
3665,3965
3946,3966
3693,3966
3913,3966
3760,3966
3912,3967
3572,3967
3564,3968
4021,3968
3883,3971
3695,3972
3554,3972
3699,3974
3802,3984
