doc_id,label,year,local_citations,global_citations
2698,Francini M. (2022),2022,1,13
2699,Youssef A.M. (2022),2022,6,33
2701,Shakeel M. (2022),2022,0,14
2703,Xu Y. (2023),2023,0,6
2704,Vage S. (2023),2023,1,2
2708,Saleem S. (2023),2023,0,6
2709,Jain H. (2023),2023,7,36
2710,Faisal M.R. (2022),2022,1,11
2714,Adhikari S. (2022),2022,5,5
2715,Hou J. (2023),2023,0,4
2716,Arapostathis S.G. (2023),2023,0,0
2717,Liu Z. (2022),2022,4,46
2718,Hanji B.R. (2023),2023,1,7
2719,Lv P. (2023),2023,19,83
2720,Youssef A.M. (2023),2023,0,37
2721,Kim S.S. (2022),2022,3,13
2723,Su Y. (2022),2022,0,21
2725,Qing Y. (2022),2022,18,123
2726,Samuel S. (2023),2023,0,2
2729,Dong A. (2023),2023,3,37
2730,Sun X. (2022),2022,0,19
2732,Gewali V. (2023),2023,0,3
2735,Chen X. (2023),2023,8,33
2739,Rahman T. (2023),2023,1,14
2740,Chen T.Y. (2022),2022,0,1
2742,Kwak T. (2023),2023,0,0
2744,Rusk J. (2022),2022,7,112
2746,da Costa T.A.G. (2022),2022,1,19
2751,Eslaminezhad S.A. (2022),2022,4,55
2752,Rezk M. (2023),2023,5,20
2754,Thankappan J. (2023),2023,1,9
2755,Ekmekcioglu O. (2022),2022,3,46
2756,Sadiq R. (2023),2023,0,3
2757,Pally R.J. (2022),2022,17,108
2758,Xiu H. (2023),2023,1,17
2759,Aghataher R. (2023),2023,0,0
2762,Alam F. (2023),2023,0,1
2764,Yadav R. (2023),2023,0,2
2765,Fujita S. (2022),2022,2,6
2766,Pedzisai E. (2023),2023,0,8
2769,Shivakumar N. (2022),2022,2,7
2770,Hu Y. (2023),2023,9,163
2771,Khajwal A.B. (2023),2023,9,59
2772,Zhang C. (2022),2022,3,12
2778,Sangeetha M. (2023),2023,0,3
2785,Tay L.-T. (2023),2023,0,2
2786,Pourghasemi H.R. (2023),2023,0,53
2787,Zhang Y. (2023),2023,5,18
2789,Abid S.K. (2023),2023,6,20
2792,Singh A. (2023),2023,1,4
2793,Le X.-H. (2023),2023,1,14
2797,Alam F. (2023),2023,16,65
2798,Lever J. (2023),2023,0,4
2799,Qin P. (2023),2023,0,3
2803,Bhoi A. (2022),2022,7,28
2806,Cao Q. (2023),2023,2,5
2807,Wang D. (2023),2023,1,24
2808,Bouchard I. (2022),2022,11,37
2809,Wang C.-Y. (2022),2022,1,42
2810,Giezendanner J. (2023),2023,1,21
2812,Yao J. (2022),2022,4,107
2813,Lokmic-Tomkins Z. (2023),2023,1,66
2814,Li B. (2022),2022,6,24
2815,J-P. Schumann G. (2023),2023,0,12
2816,Chu Y. (2022),2022,2,4
2817,Wang X. (2023),2023,1,42
2819,Bhattacharya S. (2023),2023,0,0
2821,Stricker M. (2023),2023,1,1
2822,Abdulaziz A. (2023),2023,1,2
2823,Rahnemoonfar M. (2023),2023,2,4
2824,JayaLakshmi G. (2023),2023,0,14
2825,Jung H. (2023),2023,1,9
2828,Nasrin T. (2023),2023,0,1
2829,Ganesh B. (2023),2023,1,43
2831,Abdalzaher M.S. (2022),2022,5,107
2835,Wang C. (2022),2022,2,16
2841,Dhanushree M. (2023),2023,0,5
2842,Deng G. (2022),2022,2,5
2843,Abdel-Mooty M.N. (2022),2022,2,23
2844,Huang W. (2023),2023,6,85
2845,Yang Z. (2022),2022,0,25
2847,Cetinkaya S. (2022),2022,2,9
2848,Thangavel K. (2023),2023,7,114
2849,Wang J. (2023),2023,4,7
2850,Ghosh B. (2022),2022,15,45
2851,Nugraha D.W. (2023),2023,0,0
2852,Ramesh A. (2023),2023,1,1
2855,Li P. (2023),2023,4,25
2856,Krichen M. (2023),2023,0,1
2858,Herman J. (2023),2023,1,3
2862,Wang H. (2023),2023,1,15
2866,Tian Y. (2022),2022,1,77
2867,Zhou S. (2022),2022,0,17
2868,Al-Saad M. (2023),2023,0,6
2869,Chiang J.-L. (2022),2022,0,14
2871,Chew Y.J. (2022),2022,0,24
2873,Yu B. (2022),2022,11,79
2874,Huang J. (2023),2023,1,1
2875,Lam N.S.N. (2023),2023,5,41
2878,Tavus B. (2022),2022,7,73
2879,Shafapourtehrany M. (2022),2022,3,47
2880,Zhang Y. (2023),2023,2,6
2882,Valarmathi B. (2023),2023,6,34
2885,Ong A.K.S. (2023),2023,0,13
2887,Gupta S. (2022),2022,7,104
2889,Chen X. (2023),2023,0,6
2890,Gokon H. (2023),2023,4,13
2891,Tarek M. (2023),2023,2,5
2893,Abadicio A.D.J. (2023),2023,2,3
2894,Cui L. (2023),2023,4,67
2895,Fontalis S. (2023),2023,1,6
2896,Luo M. (2023),2023,0,3
2899,Dinani S.T. (2023),2023,1,3
2901,Liu J. (2022),2022,3,37
2906,Hu L. (2023),2023,0,25
2909,Zhai W. (2022),2022,2,18
2910,Liu J. (2023),2023,3,22
2911,Kotha S. (2023),2023,0,0
2912,Zhou B. (2022),2022,17,98
2913,Chen J. (2023),2023,5,50
2920,Jakubik J. (2023),2023,1,6
2921,Yang R. (2022),2022,0,15
2922,Fatima U. (2023),2023,0,4
2924,Liu C. (2022),2022,10,44
2925,Seitzinger P. (2023),2023,1,1
2926,Wang C. (2023),2023,2,18
2927,Myrchiang D. (2023),2023,1,4
2928,Alizadeh B. (2022),2022,7,38
2929,Niu C. (2023),2023,1,7
2930,Gao J. (2022),2022,1,8
2932,Hanif M. (2023),2023,2,15
2933,Liao Y. (2023),2023,4,27
2934,Li W. (2022),2022,2,61
2938,Wang X. (2022),2022,6,85
2940,Li Y. (2022),2022,2,23
2941,Lin P. (2023),2023,2,16
2942,Lever J. (2022),2022,4,25
2946,Papadimos T. (2023),2023,3,10
2950,Kamiya M. (2022),2022,2,17
2951,Yu D. (2022),2022,7,112
2952,Asinthara K. (2023),2023,6,16
2957,Lin X. (2022),2022,1,13
2958,Yang S. (2022),2022,8,54
2961,Hu L. (2022),2022,2,12
2966,Yuan F. (2022),2022,3,47
2967,Johnson M. (2023),2023,3,15
2968,Jiang Z. (2023),2023,3,7
2969,Wieland M. (2023),2023,11,162
2970,Salem A. (2022),2022,2,21
2973,Zhao J. (2023),2023,0,21
2975,Hong Z. (2022),2022,11,37
2976,Prakash A.J. (2023),2023,0,10
2977,Zhang N. (2022),2022,2,10
2979,Abdalzaher M.S. (2023),2023,13,85
2980,Ochiai K. (2022),2022,3,4
2981,Prodhan F.A. (2022),2022,6,193
2982,Atmaja T. (2022),2022,1,6
2983,Ahmed B. (2022),2022,4,78
2984,Mohammadnazari Z. (2022),2022,2,57
2986,Kuglitsch M.M. (2022),2022,21,79
2990,Harsa H. (2023),2023,1,15
2991,Wang H. (2023),2023,1,6
2992,Vishwanath T. (2023),2023,5,16
2993,Li S. (2023),2023,4,26
2994,Amanambu A.C. (2022),2022,0,50
2995,Youssef A.M. (2022),2022,7,85
2996,Sreejith R. (2022),2022,3,21
3000,Katiyar V. (2021),2021,10,79
3001,Alam F. (2020),2020,19,67
3003,Ban Y. (2020),2020,9,243
3004,Seydi S.T. (2022),2022,2,14
3005,Bouzeraa Y. (2022),2022,0,2
3007,Zhu H. (2020),2020,2,9
3009,Abdel-Mooty M.N. (2021),2021,3,45
3010,Park J. (2020),2020,1,18
3011,Adriano B. (2021),2021,24,126
3012,Zhai W. (2020),2020,4,60
3013,Bowman J. (2021),2021,2,8
3016,Liu J. (2020),2020,2,14
3017,Aslam B. (2021),2021,1,17
3018,Xiong C. (2021),2021,1,32
3022,Yuan F. (2022),2022,0,22
3024,Kumar M.A. (2021),2021,4,27
3025,Chen J. (2021),2021,3,18
3027,Enenkel M. (2020),2020,0,42
3028,Dong J. (2020),2020,4,20
3030,Kaur M. (2022),2022,0,2
3032,Kumar V.S. (2022),2022,0,10
3034,Eliguzel N. (2020),2020,2,42
3036,Rahnemoonfar M. (2021),2021,58,305
3038,Sreelakshmi S. (2022),2022,9,28
3041,Arapostathis S.G. (2021),2021,4,24
3042,Yan X. (2021),2021,5,62
3045,Munawar H.S. (2022),2022,3,24
3050,He Y. (2022),2022,2,27
3051,Dong J. (2021),2021,8,174
3053,Fang Z. (2021),2021,15,280
3054,Maqsoom A. (2022),2022,1,11
3056,Sze Yang N.T. (2022),2022,0,5
3059,Feldmeyer D. (2020),2020,1,60
3060,Abdi G. (2021),2021,9,28
3061,Thirugnanam H. (2020),2020,7,57
3062,Liu C. (2021),2021,5,12
3063,Li Y. (2021),2021,2,52
3066,Pan J. (2021),2021,3,68
3067,Cheng C.-S. (2022),2022,1,4
3069,Zheng R. (2020),2020,0,12
3070,Towfiqul Islam A.R.M. (2021),2021,10,468
3073,Sufi F.K. (2021),2021,1,22
3075,Liu Y. (2021),2021,4,18
3076,Fan C. (2020),2020,6,63
3077,Pi Y. (2021),2021,8,78
3083,Abdul Majid M. (2021),2021,0,5
3085,Li X. (2022),2022,4,14
3086,Aparna A. (2022),2022,2,12
3088,Kejriwal M. (2021),2021,2,6
3089,Dargin J.S. (2021),2021,6,65
3090,Burak Can A. (2022),2022,0,1
3091,Kruspe A. (2021),2021,4,38
3096,Alizadeh M. (2021),2021,3,27
3097,Ahadzadeh S. (2021),2021,2,13
3098,Shi L. (2021),2021,3,34
3099,Zhai W. (2020),2020,7,46
3100,Chen P. (2020),2020,0,7
3107,Devaraj A. (2020),2020,11,62
3108,Alizadeh Kharazi B. (2021),2021,6,83
3112,Arunadevi B. (2022),2022,4,12
3115,Roy P. (2020),2020,8,191
3116,Sufi F.K. (2021),2021,3,33
3117,Munawar H.S. (2021),2021,17,141
3118,Abdi G. (2021),2021,3,13
3121,Verma U. (2022),2022,0,1
3122,Gupta T. (2020),2020,4,14
3123,He Y. (2022),2022,4,9
3124,Wang Y. (2021),2021,2,44
3125,Liu Y. (2021),2021,2,20
3126,Kainthura P. (2022),2022,6,57
3127,Hu Y. (2021),2021,9,23
3128,Wang J. (2022),2022,10,79
3129,Casado M.R. (2021),2021,0,2
3130,Li Z. (2021),2021,3,25
3132,Liang R. (2021),2021,1,24
3133,Alqhtani S.M. (2022),2022,0,1
3135,Dinh M. (2022),2022,1,2
3136,Chandrakala S. (2022),2022,2,5
3137,Feng Y. (2020),2020,13,82
3138,Jamali A. (2020),2020,3,43
3139,Fan C. (2021),2021,2,30
3140,Mishra S. (2022),2022,1,4
3141,Asami K. (2022),2022,0,7
3142,Moustafa S.S.R. (2021),2021,6,39
3145,Xiong Y. (2021),2021,2,29
3146,Drakaki M. (2022),2022,0,2
3147,Demertzis K. (2021),2021,2,17
3149,Seydi S.T. (2022),2022,5,25
3150,Liu C. (2020),2020,0,1
3152,Lazin R. (2021),2021,3,22
3153,Yigitcanlar T. (2022),2022,5,58
3154,Dereli T. (2021),2021,2,18
3155,Zou B. (2022),2022,1,5
3156,Vineeth V. (2021),2021,2,8
3157,Ramadhan M.M.L. (2021),2021,1,1
3158,Safavi F. (2021),2021,4,23
3160,Yu B. (2021),2021,8,40
3164,Mao J. (2020),2020,1,3
3165,Lin Y.-T. (2021),2021,0,1
3166,Adikari K.E. (2021),2021,10,113
3170,Xiong J. (2022),2022,0,0
3171,Mei J. (2022),2022,0,1
3173,Mudashiru R.B. (2021),2021,0,48
3174,Meghanadh D. (2021),2021,4,20
3175,Lin Q. (2020),2020,2,21
3176,Eliguzel N. (2022),2022,2,37
3177,Lo S.-W. (2021),2021,2,20
3179,Dwarakanath L. (2021),2021,15,70
3180,Garg A. (2022),2022,4,8
3186,Yar H. (2022),2022,6,104
3188,Clevenger A. (2022),2022,0,4
3189,Yuan X. (2021),2021,6,16
3190,Romascanu A. (2020),2020,2,28
3192,Shiru M.S. (2020),2020,1,26
3194,Devaraj J. (2021),2021,7,36
3197,Dong Z. (2021),2021,8,120
3198,Vlachos K. (2022),2022,0,4
3202,Khosravi K. (2020),2020,13,176
3205,Okada G. (2021),2021,4,11
3206,Wang Z. (2021),2021,0,45
3207,Rahman M.A. (2021),2021,3,18
3208,Tang W. (2021),2021,1,14
3209,Behl S. (2021),2021,9,93
3210,Mateo-Garcia G. (2021),2021,23,187
3212,Rahaman M. (2021),2021,2,22
3213,Sundaram B.M. (2022),2022,0,5
3215,Otake R. (2020),2020,2,31
3216,Li B. (2022),2022,1,35
3220,Yang K. (2022),2022,6,21
3223,Zheng X. (2021),2021,3,39
3225,Munawar H.S. (2021),2021,4,74
3227,ALRashdi R. (2022),2022,0,0
3229,Talreja P. (2021),2021,2,6
3230,Dai W. (2021),2021,2,18
3235,Wu X. (2020),2020,4,38
3238,Pham B.T. (2021),2021,19,193
3239,Xu W. (2020),2020,2,24
3242,Sahana M. (2022),2022,0,46
3243,Kao I.-F. (2021),2021,11,103
3245,Xu Y.J. (2021),2021,0,0
3246,Cheng C.-S. (2021),2021,27,112
3247,Oludare V. (2021),2021,0,11
3248,Vasquez R. (2021),2021,0,1
3251,Hao H. (2020),2020,19,110
3252,Zhu Z. (2021),2021,0,28
3253,Ahadzadeh S. (2021),2021,2,13
3256,Kinzhikeyev S. (2020),2020,0,8
3257,Hussain M.L. (2021),2021,0,30
3258,He Q. (2021),2021,9,101
3259,Gopal L.S. (2020),2020,10,33
3264,Sebatli-Saglam A. (2022),2022,0,4
3265,Khajwal A.B. (2021),2021,0,3
3266,Liu D. (2021),2021,0,22
3272,Berawi M.A. (2021),2021,4,26
3273,Jamali A. (2021),2021,1,10
3274,Park S.-J. (2021),2021,3,27
3277,Guo Q. (2021),2021,0,28
3278,Rabby Y.W. (2022),2022,4,51
3279,Qadir Z. (2021),2021,7,272
3280,Yao F. (2020),2020,5,65
3284,Liu W. (2021),2021,0,3
3286,Hanif M. (2021),2021,2,7
3287,Montello F. (2022),2022,10,40
3288,Wei J. (2022),2022,2,5
3290,Munawar H.S. (2021),2021,32,164
3292,Micheli L. (2021),2021,0,0
3294,Guo W.-D. (2021),2021,2,32
3297,Liu H. (2021),2021,2,25
3298,Purushotham P. (2022),2022,3,16
3305,Mallick J. (2021),2021,4,64
3307,Sun W. (2020),2020,76,388
3308,Lenka S. (2022),2022,2,5
3310,Cheng C.-S. (2021),2021,0,3
3311,Wang H. (2022),2022,2,24
3313,Wang L. (2022),2022,1,3
3314,Zheng Y.-J. (2022),2022,1,27
3316,Jiang X. (2021),2021,13,100
3318,Singh G. (2021),2021,0,26
3320,Pourghasemi H.R. (2021),2021,3,42
3322,Acharya V. (2022),2022,2,12
3325,Gao X. (2021),2021,7,76
3327,Goncalves S.P. (2022),2022,0,1
3328,He Q. (2021),2021,8,92
3329,Merenda M. (2020),2020,0,3
3330,Akinci H. (2021),2021,10,90
3332,Yang Q. (2021),2021,3,7
3333,Xing Z. (2021),2021,2,45
3335,Hashemi-Beni L. (2021),2021,20,104
3341,He Y. (2022),2022,1,11
3345,Calantropio A. (2021),2021,7,39
3347,Skulimowski A.M.J. (2021),2021,1,10
3348,Li H. (2021),2021,3,25
3350,Ahmed H. (2022),2022,2,12
3353,Catani F. (2021),2021,17,123
3357,Ramu P. (2022),2022,0,3
3359,Gupta A. (2021),2021,8,71
3360,Liu L.-L. (2022),2022,3,31
3361,Cruz Ulloa C. (2021),2021,2,56
3363,Jena R. (2021),2021,7,59
3364,Jiang Z. (2021),2021,2,7
3365,Shakeel M. (2021),2021,4,25
3366,Hassan M.M. (2020),2020,5,43
3367,Detera B.J. (2021),2021,2,10
3368,Lin Q. (2022),2022,6,48
3369,Xu Y. (2022),2022,10,117
3370,Jamali M. (2020),2020,1,26
3371,Liu C. (2020),2020,2,21
3372,Ofli F. (2022),2022,3,8
3374,Palliyaguru S.T. (2020),2020,1,5
3375,Galanis M. (2021),2021,5,18
3379,Valentijn T. (2020),2020,25,81
3381,Kanimozhi T. (2022),2022,2,9
3382,Qian Y. (2021),2021,1,20
3383,Bhavana P.R. (2021),2021,0,1
3384,Izquierdo-Horna L. (2021),2021,0,0
3386,Abraham S. (2022),2022,3,12
3387,Scharvogel D. (2020),2020,2,17
3389,Ghaffarian S. (2021),2021,1,26
3391,Mamatha N.P. (2022),2022,0,1
3392,Hao C. (2021),2021,4,39
3395,Ngo P.-T.T. (2021),2021,1,60
3396,Assery N. (2020),2020,1,4
3397,Tan L. (2021),2021,17,108
3400,Lin A. (2020),2020,13,102
3401,Iyer R. (2021),2021,0,1
3402,Kavzoglu T. (2021),2021,2,51
3403,Rizk H. (2022),2022,2,35
3404,Contreras D. (2021),2021,1,0
3405,Desantis Z.J. (2020),2020,1,4
3408,Zaryabi E.H. (2022),2022,1,2
3409,Zhang P. (2021),2021,5,93
3412,Zhao K. (2022),2022,5,21
3415,Xu S. (2021),2021,3,80
3417,Yadav R. (2022),2022,6,31
3418,Moya L. (2022),2022,3,10
3419,Tran D.Q. (2020),2020,8,72
3420,Asif A. (2021),2021,12,51
3422,Yokoya N. (2022),2022,3,58
3426,Xiu H. (2020),2020,4,18
3427,Park S. (2021),2021,2,45
3428,Khan S. (2021),2021,2,139
3429,Zheng Z. (2021),2021,44,481
3430,Arapostathis S.G. (2021),2021,1,1
3432,Luo S. (2021),2021,1,4
3433,Li W. (2021),2021,0,0
3434,Li Y. (2020),2020,4,30
3435,Christidou A.N. (2022),2022,1,4
3436,Shen D. (2021),2021,0,1
3439,Muszynski M. (2022),2022,5,11
3443,Moishin M. (2021),2021,10,173
3444,Munawar H.S. (2021),2021,21,115
3445,Harirchian E. (2020),2020,6,64
3449,Chu J. (2021),2021,0,9
3451,Chikaraishi M. (2020),2020,3,61
3454,Dong S. (2021),2021,5,51
3455,Chen J. (2021),2021,20,192
3456,Wang X. (2021),2021,6,53
3459,Gholami S. (2022),2022,6,20
3461,Gao O. (2022),2022,2,16
3462,Goyal R. (2021),2021,0,28
3464,Dong Z.S. (2021),2021,9,73
3466,Xu L. (2021),2021,2,25
3467,Mudassir G. (2021),2021,1,8
3468,Kutlug Sahin E. (2021),2021,4,60
3471,Bocanegra M.G. (2021),2021,2,4
3472,Gebrehiwot A. (2022),2022,1,10
3476,Sajjad M. (2021),2021,1,54
3477,Kapilaratne R.G.C.J. (2020),2020,0,4
3478,Abujayyab S.K.M. (2022),2022,2,33
3479,Havas C. (2021),2021,6,35
3480,Jones S. (2021),2021,2,54
3483,Hidayanto N. (2021),2021,0,6
3484,Prakash N. (2021),2021,14,96
3485,Abid S.K. (2021),2021,32,212
3487,Berezina P. (2022),2022,10,35
3492,Dyke S.J. (2021),2021,2,3
3493,Sharifi A. (2021),2021,4,63
3496,Pereira J. (2020),2020,11,39
3497,Abedi R. (2022),2022,15,245
3498,Mangalathu S. (2020),2020,2,62
3499,Tilon S. (2020),2020,12,62
3500,Xu G. (2017),2017,0,1
3503,Gul M. (2016),2016,6,39
3504,Khan A. (2020),2020,24,306
3505,Vereshchaka A. (2019),2019,2,11
3506,Rashidian V. (2019),2019,0,8
3507,Zhu Q. (2020),2020,5,65
3511,Logar T. (2020),2020,1,19
3512,Kyrkou C. (2020),2020,20,218
3516,Xu Y. (2020),2020,3,1
3520,Dotel S. (2020),2020,6,33
3523,Song D. (2020),2020,15,62
3525,Velev D. (2018),2018,2,15
3531,Munawar H.S. (2020),2020,4,128
3533,Tehrany M.S. (2019),2019,3,165
3538,Sermet Y. (2020),2020,1,47
3542,Yeum C.M. (2017),2017,0,6
3543,Pi Y. (2020),2020,5,13
3549,Wang J.-H. (2019),2019,3,67
3550,Said N. (2018),2018,2,5
3551,Ofli F. (2020),2020,19,58
3554,Vetrivel A. (2018),2018,40,303
3556,Wang X. (2018),2018,2,121
3558,Yan Y. (2020),2020,1,8
3559,Chin T.-L. (2019),2019,4,37
3560,Pangali Sharma T.P. (2019),2019,3,87
3562,Burris J.W. (2015),2015,3,15
3563,Aqib M. (2020),2020,1,31
3564,Dao M.-S. (2018),2018,1,12
3571,Gebrehiwot A. (2020),2020,2,15
3572,Bai Y. (2018),2018,22,99
3576,Ochoa K.S. (2020),2020,0,1
3577,Gupta A. (2019),2019,1,10
3579,Attari N. (2017),2017,2,46
3583,Konishi T. (2018),2018,1,5
3584,Chen B. (2018),2018,8,97
3585,Cao Y. (2017),2017,7,86
3586,Ganapathy H. (2019),2019,1,1
3588,Ghaffarian S. (2019),2019,19,70
3590,Wieland M. (2019),2019,0,8
3594,Sachdeva S. (2018),2018,9,133
3597,Robertson B.W. (2019),2019,12,57
3598,Bai Y. (2018),2018,18,94
3599,Gebrehiwot A. (2019),2019,34,201
3601,Ortiz B. (2020),2020,6,4
3602,Yan J. (2018),2018,5,89
3603,Shao J. (2020),2020,4,37
3605,Paul U. (2020),2020,2,30
3608,Wieland M. (2019),2019,6,201
3610,Mudassir G. (2020),2020,3,8
3611,Zhu J. (2019),2019,2,24
3614,Wang C. (2020),2020,1,9
3615,Wagenaar D. (2020),2020,13,80
3616,Wang R. (2018),2018,5,41
3618,Jamali M. (2019),2019,14,122
3619,Tian W. (2020),2020,3,33
3620,Alizadeh M. (2018),2018,7,108
3622,Potnis A.V. (2019),2019,1,13
3623,Song X. (2017),2017,6,56
3625,Rizeei H.M. (2019),2019,2,44
3631,Sun W. (2019),2019,0,6
3635,Liu Y. (2018),2018,1,20
3636,Pawluszek K. (2018),2018,4,38
3638,Rosellini A.J. (2018),2018,1,61
3639,Shihabudheen K.V. (2017),2017,2,43
3644,Nandi I. (2017),2017,5,76
3645,Naito S. (2018),2018,2,6
3646,Feng Y. (2018),2018,17,85
3647,Nijhawan R. (2019),2019,1,15
3648,Halgamuge M.N. (2020),2020,4,65
3650,Koshimura S. (2020),2020,13,79
3652,Wu W. (2019),2019,1,33
3653,Domala J. (2020),2020,9,39
3654,Hao H. (2020),2020,4,6
3655,Khan T.A. (2018),2018,2,13
3656,Szczyrba L. (2020),2020,0,6
3662,Wang R.-Q. (2020),2020,8,32
3665,Tonn G.L. (2016),2016,1,29
3666,Akshya J. (2019),2019,11,51
3667,Sulistijono I.A. (2018),2018,2,25
3668,Sit M.A. (2019),2019,19,98
3670,Kuradusenge M. (2020),2020,3,65
3671,Zhao G. (2018),2018,28,346
3672,Zhang X. (2019),2019,3,98
3673,Mangalathu S. (2020),2020,31,271
3675,Salluri D.K. (2020),2020,6,15
3676,Yi Y. (2020),2020,30,140
3678,Meng Z. (2019),2019,6,22
3684,Dasgupta A. (2018),2018,9,92
3685,Hong H. (2018),2018,20,386
3688,Sun W. (2018),2018,2,39
3693,Alam F. (2018),2018,10,39
3694,Wang Y. (2020),2020,20,242
3695,Li Y. (2019),2019,18,89
3696,Ma H. (2020),2020,11,86
3699,Bai H. (2016),2016,4,82
3702,Yu B. (2017),2017,2,35
3704,Bonafilia D. (2020),2020,45,231
3705,Bagloee S.A. (2019),2019,7,24
3707,Yadav D.K. (2019),2019,1,29
3711,Chang M.-J. (2018),2018,9,65
3712,Eisenberg D. (2019),2019,1,31
3713,Maidment D.R. (2017),2017,2,122
3714,Ishii Y. (2018),2018,1,14
3716,Yuan R. (2019),2019,1,5
3717,Ullo S.L. (2019),2019,4,38
3718,Pollino M. (2020),2020,0,12
3719,Gibson M.J. (2019),2019,0,0
3720,Ji Y. (2018),2018,3,19
3723,Sghaier M.O. (2019),2019,0,0
3724,Yu M. (2019),2019,19,113
3727,Albano R. (2018),2018,2,32
3729,Zhang D.Y. (2019),2019,2,5
3736,Khan T.A. (2017),2017,5,16
3737,Moayedi H. (2020),2020,1,26
3738,Xing H. (2020),2020,3,26
3741,Wu K. (2020),2020,1,21
3742,Chen F. (2018),2018,16,84
3745,Lenjani A. (2020),2020,5,49
3747,Longhini J. (2017),2017,3,8
3750,Wen T. (2017),2017,0,73
3751,Zhang D. (2020),2020,1,32
3753,Lin Y.-T. (2020),2020,4,30
3757,Alam F. (2020),2020,6,98
3758,Kemavuthanon K. (2020),2020,1,9
3759,Liu S. (2019),2019,2,11
3760,Resch B. (2018),2018,32,197
3762,Chen S. (2020),2020,5,44
3765,Sangeetha K. (2019),2019,1,1
3768,Li Z. (2019),2019,0,32
3771,Amit S.N.K.B. (2017),2017,19,109
3772,Nguyen V.-T. (2019),2019,4,52
3775,Xiong C. (2020),2020,18,143
3776,Feng Y. (2018),2018,5,8
3778,Nag S. (2020),2020,4,5
3782,Miura H. (2020),2020,23,81
3783,Liu D. (2020),2020,5,153
3784,Alam F. (2017),2017,27,119
3787,Munawar H.S. (2019),2019,5,18
3789,Thompson M.P. (2019),2019,3,62
3790,Joshi A.R. (2017),2017,8,22
3791,Bischke B. (2017),2017,10,43
3793,Munawar H.S. (2020),2020,6,44
3796,Akshya J. (2020),2020,2,12
3798,Katti A. (2020),2020,1,4
3799,Arvind C.S. (2016),2016,3,12
3801,Lee M.-F.R. (2020),2020,7,34
3802,Rahmati O. (2017),2017,8,147
3803,Fersini E. (2017),2017,2,22
3804,Nunavath V. (2018),2018,6,38
3805,Wagner J. (2020),2020,2,9
3809,Guikema S. (2020),2020,7,71
3811,Pan X. (2020),2020,11,120
3813,Adel G. (2019),2019,0,7
3814,Lomax A. (2019),2019,5,147
3815,Ofli F. (2016),2016,17,146
3816,Ashrit R. (2020),2020,2,38
3819,Han X. (2019),2019,5,71
3820,Subeesh A. (2019),2019,1,9
3822,Singh D. (2020),2020,2,7
3823,Graf D. (2018),2018,0,16
3824,Pekar V. (2020),2020,3,42
3825,Nemni E. (2020),2020,29,176
3827,Amadio M. (2019),2019,2,101
3828,Sublime J. (2019),2019,18,133
3831,Sajjad M. (2020),2020,2,47
3832,Chen W. (2020),2020,41,457
3833,Boge M. (2020),2020,1,4
3835,Layek A.K. (2020),2020,0,5
3836,Zhu X. (2020),2020,0,29
3837,Wu Y. (2020),2020,23,359
3839,Alipour A. (2020),2020,10,80
3841,Khan T.A. (2020),2020,3,27
3844,Wang X. (2020),2020,1,22
3845,Zhao F. (2020),2020,5,24
3847,Chaudhuri N. (2020),2020,17,81
3849,Kyrkou C. (2019),2019,19,149
3850,Anbalagan B. (2017),2017,1,21
3852,Kim Y. (2020),2020,0,1
3854,Aghdam I.N. (2017),2017,1,74
3855,Kerle N. (2019),2019,1,16
3856,Ivic M. (2019),2019,6,35
3857,Zhang D.Y. (2019),2019,9,78
3858,Jones S. (2019),2019,0,7
3861,Sun A.Y. (2019),2019,5,485
3863,Yingwei Y. (2020),2020,0,10
3868,Merenda M. (2019),2019,2,41
3870,Sarker C. (2019),2019,13,63
3871,Ganguly K.K. (2019),2019,13,55
3875,Piscini A. (2017),2017,2,13
3878,Reynard D. (2019),2019,12,76
3880,Kavzoglu T. (2020),2020,0,2
3882,Kim T. (2020),2020,3,67
3883,Yeum C.M. (2018),2018,10,127
3887,Bai Y. (2017),2017,8,43
3889,Ji M. (2019),2019,23,100
3892,Graf D. (2020),2020,0,1
3893,Rodrigues M. (2019),2019,2,49
3894,Wieland M. (2019),2019,15,102
3900,Zekkos D. (2019),2019,2,6
3902,Layek A.K. (2019),2019,7,17
3905,Bragagnolo L. (2020),2020,6,107
3908,Chen G. (2020),2020,2,28
3911,Tien Bui D. (2016),2016,17,304
3912,Tu J. (2017),2017,8,47
3913,Imran M. (2016),2016,27,216
3915,Sheykhmousa M. (2019),2019,6,58
3916,Balis B. (2017),2017,1,10
3917,Wagh V.K. (2020),2020,0,3
3921,Chen J. (2019),2019,3,46
3923,Kabir Md.Y. (2019),2019,5,47
3924,Saha S. (2018),2018,1,21
3925,Huang X. (2020),2020,3,16
3927,Jena R. (2020),2020,14,137
3928,Yabe T. (2019),2019,4,35
3929,Rudner T.G.J. (2019),2019,23,104
3931,Arinta R.R. (2019),2019,16,59
3935,Yu B. (2017),2017,4,11
3937,Yasin Kabir M. (2020),2020,0,19
3938,Grunder-Fahrer S. (2018),2018,7,34
3940,Tanzi T.J. (2019),2019,1,15
3944,Naga Pavan Srivathsav C. (2019),2019,0,3
3946,Alam F. (2018),2018,6,68
3948,Pi Y. (2020),2020,39,286
